Sample_Name,Order_pre,Date_MMDDYYYY_pre,Year,Phase_1_treat,Phase_1_rep,Phase_2_treat,Phase_2_rep,Tag_color,Tag_num,Submerged_weight_pre,Dry_weight_pre,Notes_pre,Order_post,Date_MMDDYYYY_post,Submerged_weight_post,Dry_weight_post,double_single_dead,Notes_post,Actual_shell_pre_mg,Actual_shell_post_mg,Actual_shell_growth_mg,Actual_tissue_pre_mg,Actual_tissue_post_mg,Actual_tissue_growth_mg,Ratio_tissue_shell_mg,Phase_1_temp,Phase_1_DO,Phase_2.1_temp,Phase_2.1_DO,Phase1_Phase2_treat,...32,Phase_1_rep_R,Phase_2_rep_R,Ratio_tissue_shell_pre_mg,Phase1_Phase2_rep,Exclude_all,Exclude_pre_analysis,Phase1N_tissue,Phase1C_tissue,Phase1N_shell,Phase1C_shell,Phase1N_tissue_new,Phase1C_tissue_new,Phase1N_shell_new,Phase1C_shell_new
2024_Cont03_Both02_W18,71,7/23/24,2024,Cont,03,Both,02,W,18,273.6,785.2,NA,359,8122024,532.7,1357.7,NA,NA,430.88994,841.14888,410.25894,354.31006,516.55112,162.24106,0.395460145,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont03,Both02,0.82227508,Cont03_Both02,NA,NA,27.42950499,136.5274646,1.220854686,69.80417028,,,,
2024_Cont03_Both03_W29,179,7/24/24,2024,Cont,03,Both,03,W,29,78.9,197.6,NA,548,8122024,145.9,347.9,NA,NA,122.60196,228.68976,106.0878,74.99804,119.21024,44.2122,0.416751031,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont03,Both03,0.611719747,Cont03_Both03,NA,NA,5.806098513,28.89924225,0.34737217913268004,19.86151752,,,,
2024_Cont03_Both03_W30,184,7/24/24,2024,Cont,03,Both,03,W,30,146.5,337.9,NA,531,8122024,232,532.6,NA,NA,229.6398,365.0205,135.3807,108.2602,167.5795,59.3193,0.438166592,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont03,Both03,0.47143483,Cont03_Both03,NA,NA,8.381144177533999,41.71626012,0.6506460234534001,37.2016476,,,,
2024_Cont03_Both04_W41,230,7/24/24,2024,Cont,03,Both,04,W,41,473.2,1354,NA,765,8122024,830.5,2287.5,NA,Still wet,746.93658,1312.6854,565.74882,607.06342,974.8146,367.75118,0.650025536,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont03,Both04,0.812737569,Cont03_Both04,NA,NA,46.99682846,233.9217509,2.116320061,121.00372596000001,,,,
2024_Cont03_Both04_W42,233,7/24/24,2024,Cont,03,Both,04,W,42,164.1,405.4,NA,750,8122024,243,603,NA,NA,257.50764,382.4379,124.93026,147.89236,220.5621,72.66974,0.581682452,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont03,Both04,0.574322222,Cont03_Both04,NA,NA,11.44933403,56.98785112,0.729604894,41.71623767999999,,,,
2024_Cont03_Both05_W53,155,7/25/24,2024,Cont,03,Both,05,W,53,126.1,307,NA,942,8122024,162.5,376,NA,NA,197.33844,254.9742,57.63576,109.66156,121.0258,11.36424,0.197173422,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont03,Both05,0.555702984,Cont03_Both05,NA,NA,8.489632802205199,42.2562508,0.5591255142205199,31.968827279999996,,,,
2024_Cont03_Both05_W54,282,7/25/24,2024,Cont,03,Both,05,W,54,238.1,626.2,NA,929,8122024,361,928.8,NA,NA,374.67924,569.2791,194.59986,251.52076,359.5209,108.00014,0.554985702,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont03,Both05,0.671296227,Cont03_Both05,NA,NA,19.47189968,96.91932447,1.061591055,60.69803688,,,,
2024_Cont03_Both06_W65,398,7/26/24,2024,Cont,03,Both,06,W,65,95,249.7,NA,1122,8122024,121.1,290.4,NA,NA,148.0947,189.42144,41.32674,101.6053,100.97856,-0.62674,-0.015165484,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont03,Both06,0.686083297,Cont03_Both06,NA,NA,7.86594398,39.15190555,0.41960160063509994,23.991341399999996,,,,
2024_Cont03_Both06_W66,405,7/26/24,2024,Cont,03,Both,06,W,66,375.6,925.9,NA,1108,8122024,515.4,1345.8,NA,NA,592.39674,813.75606,221.35932,333.50326,532.04394,198.54068,0.896915838,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont03,Both06,0.562972814,Cont03_Both06,NA,NA,25.818711823344202,128.5099117,1.678457233,95.96827187999999,,,,
2024_Cont03_Cont01_W5,448,7/23/24,2024,Cont,03,Cont,01,W,5,280.2,658,NA,34,8122024,548.8,1133.5,NA,NA,441.34038,866.64162,425.30124,216.65962,266.85838,50.19876,0.118031069,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont03,Cont01,0.490912751,Cont03_Cont01,NA,NA,16.7730663,83.48616635,1.2504642628865401,71.49714155999999,,,,
2024_Cont03_Cont01_W6,120,7/23/24,2024,Cont,03,Cont,01,W,6,111.4,254.2,NA,26,8122024,158.4,353.9,NA,NA,174.06246,248.48226,74.4198,80.13754,105.41774,25.2802,0.339697231,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont03,Cont01,0.460395309,Cont03_Cont01,NA,NA,6.203981489,30.87966274,0.49317691197917995,28.198118519999998,,,,
2024_Cont03_Cont02_W17,494,7/23/24,2024,Cont,03,Cont,02,W,17,263.8,608.2,NA,194,8122024,580,1368.1,NA,NA,415.37262,916.0437,500.67108,192.82738,452.0563,259.22892,0.517762919,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont03,Cont02,0.464227469,Cont03_Cont02,NA,NA,14.92805364,74.30281066575401,1.1768889515424599,67.29036443999999,,,,
2024_Cont03_Cont02_W78,524,7/26/24,2024,Cont,03,Cont,02,W,78,340.3,837.5,replacing W18,215,8122024,579.1,1291.1,NA,NA,536.50272,914.61864,378.11592,300.99728,376.48136,75.48408,0.199632113,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont03,Cont02,0.561035888,Cont03_Cont02,NA,NA,23.302207096657597,115.9842752,1.5200908611657598,86.91344063999999,,,,
2024_Cont03_Cont03_W29,570,7/24/24,2024,Cont,03,Cont,03,W,29,107.4,275.4,NA,421,8122024,265.2,635,NA,NA,167.72886,417.58938,249.86052,107.67114,217.41062,109.73948,0.43920296,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont03,Cont03,0.641935681,Cont03_Cont03,NA,NA,8.335541114,41.489275690961996,0.475231714,27.172075319999998,,,,
2024_Cont03_Cont03_W30,577,7/24/24,2024,Cont,03,Cont,03,W,30,360,901.7,NA,394,8122024,696.1,1757.8,NA,NA,567.6957,1099.87644,532.18074,334.0043,657.92356,323.91926,0.608664004,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont03,Cont03,0.588350942,Cont03_Cont03,NA,NA,25.85750067,128.7029791,1.608470961,91.96670339999999,,,,
2024_Cont03_Cont04_W41,637,7/24/24,2024,Cont,03,Cont,04,W,41,333.3,834.8,NA,599,8122024,511.6,1240.7,NA,NA,525.41892,807.73914,282.32022,309.38108,432.96086,123.57978,0.437729115,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont03,Cont04,0.588827445,Cont03_Cont04,NA,NA,23.951252974603598,119.2148325,1.488686765,85.11786504,,,,
2024_Cont03_Cont04_W42,639,7/24/24,2024,Cont,03,Cont,04,W,42,173.8,425.6,NA,583,8122024,302.1,775.9,NA,NA,272.86662,476.01684,203.15022,152.73338,299.88316,147.14978,0.724339752,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont03,Cont04,0.559736402,Cont03_Cont04,NA,NA,11.824109677444602,58.85325734,0.773121999,44.20439244,,,,
2024_Cont03_Cont05_W53,683,7/25/24,2024,Cont,03,Cont,05,W,53,133.2,356.5,NA,789,8122024,233.2,615.9,NA,NA,208.58058,366.92058,158.34,147.91942,248.97942,101.06,0.638246811,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont03,Cont05,0.709171583,Cont03_Cont05,NA,NA,11.451428924731399,56.99827824,0.59097824,33.79005396,,,,
2024_Cont03_Cont05_W54,702,7/25/24,2024,Cont,03,Cont,05,W,54,177.2,451.5,NA,801,8122024,409.5,995.1,NA,NA,278.25018,646.074,367.82382,173.24982,349.026,175.77618,0.477881449,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont03,Cont05,0.62264046,Cont03_Cont05,NA,NA,13.412424142499399,66.75892486500601,0.788375417,45.07652916,,,,
2024_Cont03_Cont06_W65,746,7/25/24,2024,Cont,03,Cont,06,W,65,216,582.5,NA,993,8122024,360,989.6,NA,NA,339.6861,567.6957,228.0096,242.8139,421.9043,179.0904,0.785451139,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont03,Cont06,0.714818475,Cont03_Cont06,NA,NA,18.79784357,93.56428137286998,0.9624438367713001,55.0291482,,,,
2024_Cont03_Cont06_W66,160,7/25/24,2024,Cont,03,Cont,06,W,66,126.6,310.4,NA,997,8122024,213,492.5,NA,NA,198.13014,334.9359,136.80576,112.26986,157.5641,45.29424,0.331084305,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont03,Cont06,0.566647053,Cont03_Cont06,NA,NA,8.691558703,43.26131564,0.561368664,32.09708268,,,,
2024_Cont03_Hyp01_W5,793,7/23/24,2024,Cont,03,Hyp,01,W,5,111.6,265.8,NA,71,8122024,211.2,485.2,NA,NA,174.37914,332.08578,157.70664,91.42086,153.11422,61.69336,0.391190631,Ambient,Norm,Ambient,Hyp,Ambient/Norm_Ambient/Hyp,NA,Cont03,Hyp01,0.524264886,Cont03_Hyp01,NA,NA,7.07749855,35.22750167,0.494074172,28.24942068,,,,
2024_Cont03_Hyp01_W6,797,7/23/24,2024,Cont,03,Hyp,01,W,6,169.8,464.8,NA,54,8122024,318.1,852.2,NA,NA,266.53302,501.35124,234.81822,198.26698,350.84876,152.58178,0.649786801,Ambient,Norm,Ambient,Hyp,Ambient/Norm_Ambient/Hyp,NA,Cont03,Hyp01,0.743873986,Cont03_Hyp01,NA,NA,15.34916936,76.39886968443399,0.7551768011556601,43.178349239999996,,,,
2024_Cont03_Hyp02_W17,841,7/23/24,2024,Cont,03,Hyp,02,W,17,403.2,1093.5,NA,321,8122024,731.4,1760.8,NA,NA,636.09858,1155.77046,519.67188,457.40142,605.02954,147.62812,0.284079485,Ambient,Norm,Ambient,Hyp,Ambient/Norm_Ambient/Hyp,NA,Cont03,Hyp02,0.719073166,Cont03_Hyp02,NA,NA,35.41049479,176.25199859328598,1.802279098,103.04796995999999,,,,
2024_Cont03_Hyp02_W18,848,7/23/24,2024,Cont,03,Hyp,02,W,18,496.8,1375.1,NA,322,8122024,966.7,2455.9,NA,NA,784.30482,1528.34448,744.03966,590.79518,927.55552,336.76034,0.452610739,Ambient,Norm,Ambient,Hyp,Ambient/Norm_Ambient/Hyp,NA,Cont03,Hyp02,0.753272408,Cont03_Hyp02,NA,NA,45.737395487650595,227.6530563,2.2221967285650597,127.0573808,,,,
2024_Cont03_Hyp03_W29,891,7/24/24,2024,Cont,03,Hyp,03,W,29,223.5,565.1,NA,505,8122024,388.2,965.4,NA,NA,351.5616,612.34758,260.78598,213.5384,353.05242,139.51402,0.534975155,Ambient,Norm,Ambient,Hyp,Ambient/Norm_Ambient/Hyp,NA,Cont03,Hyp03,0.60739967,Cont03_Hyp03,NA,NA,16.53143185,82.28345635,0.996091083,56.9529792,,,,
2024_Cont03_Hyp03_W30,344,7/24/24,2024,Cont,03,Hyp,03,W,30,132.5,391.8,NA,489,8122024,249.1,757.3,NA,NA,207.4722,392.09664,184.62444,184.3278,365.20336,180.87556,0.979694563,Ambient,Norm,Ambient,Hyp,Ambient/Norm_Ambient/Hyp,NA,Cont03,Hyp03,0.888445777,Cont03_Hyp03,NA,NA,14.270044464425998,71.02763946,0.587837831,33.610496399999995,,,,
2024_Cont03_Hyp04_W41,969,7/24/24,2024,Cont,03,Hyp,04,W,41,115.3,287.5,NA,720,8122024,185.1,440,NA,NA,180.23772,290.75904,110.52132,107.26228,149.24096,41.97868,0.379824273,Ambient,Norm,Ambient,Hyp,Ambient/Norm_Ambient/Hyp,NA,Cont03,Hyp04,0.595115606,Cont03_Hyp04,NA,NA,8.303888534,41.33172832,0.5106734799207601,29.19851064,,,,
2024_Cont03_Hyp04_W42,975,7/24/24,2024,Cont,03,Hyp,04,W,42,240.9,598.3,NA,703,8122024,364.6,882.7,NA,NA,379.11276,574.97934,195.86658,219.18724,307.72066,88.53342,0.452008811,Ambient,Norm,Ambient,Hyp,Ambient/Norm_Ambient/Hyp,NA,Cont03,Hyp04,0.578158435,Cont03_Hyp04,NA,NA,16.968746227290797,84.46014251,1.074152694,61.41626711999999,,,,
2024_Cont03_Hyp05_W53,1044,7/25/24,2024,Cont,03,Hyp,05,W,53,368.4,829,NA,875,8122024,468.4,1039.9,NA,NA,580.99626,739.33626,158.34,248.00374,300.56374,52.56,0.331943918,Ambient,Norm,Ambient,Hyp,Ambient/Norm_Ambient/Hyp,NA,Cont03,Hyp05,0.426859443,Cont03_Hyp05,NA,NA,19.1996237,95.56409955,1.646155876,94.12139412,,,,
2024_Cont03_Hyp05_W54,1047,7/25/24,2024,Cont,03,Hyp,05,W,54,184.1,459.4,NA,867,8122024,300.9,707.6,NA,NA,289.17564,474.11676,184.94112,170.22436,233.48324,63.25888,0.342048756,Ambient,Norm,Ambient,Hyp,Ambient/Norm_Ambient/Hyp,NA,Cont03,Hyp05,0.588653871,Cont03_Hyp05,NA,NA,13.178203104081199,65.59311438,0.8193308836081199,46.846453679999996,,,,
2024_Cont03_Hyp06_W65,1090,7/26/24,2024,Cont,03,Hyp,06,W,65,97.9,235,NA,1081,8122024,165.8,381.9,NA,NA,152.68656,260.19942,107.51286,82.31344,121.70058,39.38714,0.366348175,Ambient,Norm,Ambient,Hyp,Ambient/Norm_Ambient/Hyp,NA,Cont03,Hyp06,0.539100756,Cont03_Hyp06,NA,NA,6.372432421044799,31.71810947,0.43261186910447996,24.735222719999996,,,,
2024_Cont03_Hyp06_W66,1095,7/26/24,2024,Cont,03,Hyp,06,W,66,152.6,342.3,NA,1100,8122024,231.1,521.8,NA,NA,239.29854,363.59544,124.2969,103.00146,158.20456,55.2031,0.444122903,Ambient,Norm,Ambient,Hyp,Ambient/Norm_Ambient/Hyp,NA,Cont03,Hyp06,0.430430792,Cont03_Hyp06,NA,NA,7.974030038338198,39.68989248661799,0.6780124502338201,38.76636348,,,,
2024_Cont03_Warm01_W5,1162,7/23/24,2024,Cont,03,Warm,01,W,5,403.2,962,NA,136,8122024,555.1,1278.7,NA,NA,636.09858,876.61704,240.51846,325.90142,402.08296,76.18154,0.316738848,Ambient,Norm,Warm,Norm,Ambient/Norm_Warm/Norm,NA,Cont03,Warm01,0.512344203,Cont03_Warm01,NA,NA,25.230202684671397,125.58066964328599,1.802279098,103.04796995999999,,,,
2024_Cont03_Warm01_W6,1165,7/23/24,2024,Cont,03,Warm,01,W,6,248.5,621.5,NA,133,8122024,427.3,1039.5,NA,NA,391.1466,674.25852,283.11192,230.3534,365.24148,134.88808,0.476447901,Ambient,Norm,Warm,Norm,Ambient/Norm_Warm/Norm,NA,Cont03,Warm01,0.588918324,Cont03_Warm01,NA,NA,17.833193151177998,88.76283579,1.10824857,63.36574919999999,,,,
2024_Cont03_Warm02_W17,1209,7/23/24,2024,Cont,03,Warm,02,W,17,297.8,727.1,NA,264,8122024,578.9,1269.3,NA,NA,469.20822,914.30196,445.09374,257.89178,354.99804,97.10626,0.218170357,Ambient,Norm,Warm,Norm,Ambient/Norm_Warm/Norm,NA,Cont03,Warm02,0.549631846,Cont03_Warm02,NA,NA,19.965122827972596,99.37429063027399,1.329423134,76.01173164,,,,
2024_Cont03_Warm02_W18,1215,7/23/24,2024,Cont,03,Warm,02,W,18,668.7,1710.5,NA,279,8122024,1235.9,2999.3,NA,NA,1056.49128,1954.59576,898.10448,654.00872,1044.70424,390.69552,0.435022348,Ambient,Norm,Warm,Norm,Ambient/Norm_Warm/Norm,NA,Cont03,Warm02,0.619038446,Cont03_Warm02,NA,NA,50.63117725,252.01133830637602,2.993391608,171.15158735999998,,,,
2024_Cont03_Warm03_W29,1256,7/24/24,2024,Cont,03,Warm,03,W,29,121.1,281.2,NA,435,8122024,166,377.9,NA,NA,189.42144,260.5161,71.09466,91.77856,117.3839,25.60534,0.360158414,Ambient,Norm,Warm,Norm,Ambient/Norm_Warm/Norm,NA,Cont03,Warm03,0.484520443,Cont03_Warm03,NA,NA,7.105190493,35.365335394047996,0.536694017,30.686273279999995,,,,
2024_Cont03_Warm03_W30,918,7/24/24,2024,Cont,03,Warm,03,W,30,211.4,534.7,NA,456,8122024,333.3,836.5,NA,NA,332.40246,525.41892,193.01646,202.29754,311.08108,108.78354,0.563597219,Ambient,Norm,Warm,Norm,Ambient/Norm_Warm/Norm,NA,Cont03,Warm03,0.608592187,Cont03_Warm03,NA,NA,15.661201895991798,77.95197867,0.9418068591991801,53.84919852,,,,
2024_Cont03_Warm04_W41,1307,7/24/24,2024,Cont,03,Warm,04,W,41,356.9,825.4,NA,629,8122024,524.4,1167.6,NA,NA,562.78716,828.00666,265.2195,262.61284,339.59334,76.9805,0.290252037,Ambient,Norm,Warm,Norm,Ambient/Norm_Warm/Norm,NA,Cont03,Warm04,0.466629054,Cont03_Warm04,NA,NA,20.33061157,101.1934723,1.594563432,91.17151992,,,,
2024_Cont03_Warm04_W42,1308,7/24/24,2024,Cont,03,Warm,04,W,42,92.3,229,NA,640,8122024,278.2,651.9,NA,NA,143.81952,438.17358,294.35406,85.18048,213.72642,128.54594,0.436705171,Ambient,Norm,Warm,Norm,Ambient/Norm_Warm/Norm,NA,Cont03,Warm04,0.592273427,Cont03_Warm04,NA,NA,6.5943891106015995,32.822875453984004,0.4074885920601601,23.298762240000002,,,,
2024_Cont03_Warm05_W53,909,7/25/24,2024,Cont,03,Warm,05,W,53,234.2,530.6,NA,826,8122024,347.8,774.5,NA,NA,368.50398,548.37822,179.87424,162.09602,226.12178,64.02576,0.355947355,Ambient,Norm,Warm,Norm,Ambient/Norm_Warm/Norm,NA,Cont03,Warm05,0.4398759,Cont03_Warm05,NA,NA,12.54893409,62.4609943,1.044094487,59.69764476,,,,
2024_Cont03_Warm05_W54,1359,7/25/24,2024,Cont,03,Warm,05,W,54,361.1,897.3,NA,843,8122024,600.2,1374.8,NA,NA,569.43744,948.02838,378.59094,327.86256,426.77162,98.90906,0.26125575,Ambient,Norm,Warm,Norm,Ambient/Norm_Warm/Norm,NA,Cont03,Warm05,0.575765724,Cont03_Warm05,NA,NA,25.382027612875195,126.33636219124799,1.6134058901875201,92.24886528,,,,
2024_Cont03_Warm06_W65,545,7/25/24,2024,Cont,03,Warm,06,W,65,200.9,439.2,NA,1055,8122024,278.4,628.3,NA,NA,315.77676,438.49026,122.7135,123.42324,189.80974,66.3865,0.540987748,Ambient,Norm,Warm,Norm,Ambient/Norm_Warm/Norm,NA,Cont03,Warm06,0.390855996,Cont03_Warm06,NA,NA,9.555016241,47.559084365892005,0.8947007147410801,51.15583512,,,,
2024_Cont03_Warm06_W66,1416,7/25/24,2024,Cont,03,Warm,06,W,66,324.1,769.7,NA,1051,8122024,402.4,944.9,NA,NA,510.85164,634.83186,123.98022,258.84836,310.06814,51.21978,0.413128643,Ambient,Norm,Warm,Norm,Ambient/Norm_Warm/Norm,NA,Cont03,Warm06,0.506699675,Cont03_Warm06,NA,NA,20.03917807,99.74289275838801,1.4474128097161199,82.75796568,,,,
2024_Cont04_Both01_W7,27,7/23/24,2024,Cont,04,Both,01,W,7,203,496.8,NA,150,8122024,243.4,582.3,NA,NA,319.1019,383.07126,63.96936,177.6981,199.22874,21.530639999999998,0.336577386,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont04,Both01,0.556869451,Cont04_Both01,NA,NA,13.75679517,68.47299528,0.904121944,51.694507800000004,,,,
2024_Cont04_Both01_W8,29,7/23/24,2024,Cont,04,Both,01,W,8,125.6,296.3,NA,160,8122024,241.6,544.6,NA,NA,196.54674,380.22114,183.6744,99.75326,164.37886,64.6256,0.351848706,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont04,Both01,0.507529456,Cont04_Both01,NA,NA,7.7225652108441984,38.43825286,0.5568823644844201,31.84057188,,,,
2024_Cont04_Both02_W19,73,7/23/24,2024,Cont,04,Both,02,W,19,181.1,440.5,NA,384,8122024,312.3,770.4,NA,NA,284.42544,492.16752,207.74208,156.07456,278.23248,122.15792,0.588026846,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont04,Both02,0.548736287,Cont04_Both02,NA,NA,12.082772706915199,60.14072525,0.8058719851915199,46.07692127999999,,,,
2024_Cont04_Both02_W20,78,7/23/24,2024,Cont,04,Both,02,W,20,247.3,615.5,NA,361,8122024,395.6,891.6,NA,NA,389.24652,624.06474,234.81822,226.25348,267.53526,41.28178,0.175803138,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont04,Both02,0.581260123,Cont04_Both02,NA,NA,17.515790997511598,87.18300008488399,1.10286501,63.05793623999999,,,,
2024_Cont04_Both03_W31,187,7/24/24,2024,Cont,04,Both,03,W,31,203.1,508.7,NA,540,8122024,334,819.4,NA,NA,319.26024,526.5273,207.26706,189.43976,292.8727,103.43294,0.499032215,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont04,Both03,0.593370975,Cont04_Both03,NA,NA,14.665795384799202,72.99744787200801,0.904570574,51.72015888,,,,
2024_Cont04_Both03_W32,190,7/24/24,2024,Cont,04,Both,03,W,32,150.8,389.6,NA,567,8122024,274.3,668.4,NA,NA,236.44842,431.99832,195.5499,153.15158,236.40168,83.2501,0.425723051,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont04,Both03,0.647716656,Cont04_Both03,NA,NA,11.856485328838598,59.01440372,0.669937111,38.30464404,,,,
2024_Cont04_Both04_W43,238,7/24/24,2024,Cont,04,Both,04,W,43,215.1,543.8,NA,766,8122024,408.2,1047.9,NA,NA,338.26104,644.01558,305.75454,205.53896,403.88442,198.34546,0.648708143,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont04,Both04,0.607634151,Cont04_Both04,NA,NA,15.91214184,79.20100574,0.958406167,54.79828847999999,,,,
2024_Cont04_Both04_W44,170,7/24/24,2024,Cont,04,Both,04,W,44,124.2,312.4,NA,739,8122024,140.6,337.9,NA,NA,194.32998,220.29774,25.96776,118.07002,117.60226,-0.46776,-0.018013105,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont04,Both04,0.607574909,Cont04_Both04,NA,NA,9.140587775,45.49631044,0.550601545,31.48145676,,,,
2024_Cont04_Both05_W55,285,7/25/24,2024,Cont,04,Both,05,W,55,190.6,447.5,NA,934,8122024,296.5,705.3,NA,NA,299.46774,467.1498,167.68206,148.03226,238.1502,90.11794,0.537433402,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont04,Both05,0.494317885,Cont04_Both05,NA,NA,11.460164621774199,57.04175925,0.84849183,48.51377388,,,,
2024_Cont04_Both05_W56,290,7/25/24,2024,Cont,04,Both,05,W,56,295.3,713.4,NA,915,8122024,495.6,1157.8,NA,NA,465.24972,782.40474,317.15502,248.15028,375.39526,127.24498,0.401207523,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont04,Both05,0.533370079,Cont04_Both05,NA,NA,19.21096834,95.62056628832401,1.3182073849167601,75.37045463999999,,,,
2024_Cont04_Both06_W67,406,7/26/24,2024,Cont,04,Both,06,W,67,78.3,213.5,NA,1151,8122024,135.3,338.7,NA,NA,121.65192,211.90572,90.2538,91.84808,126.79428,34.9462,0.387199209,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont04,Both06,0.755007237,Cont04_Both06,NA,NA,7.110572499,35.39212377,0.344680399,19.70761104,,,,
2024_Cont04_Both06_W68,412,7/26/24,2024,Cont,04,Both,06,W,68,421.2,994.3,NA,1135,8122024,536.8,1216.9,NA,NA,664.59978,847.64082,183.04104,329.70022,369.25918,39.55896,0.216120713,Ambient,Norm,Warm,Hyp,Ambient/Norm_Warm/Hyp,NA,Cont04,Both06,0.496088368,Cont04_Both06,NA,NA,25.52429313,127.0444738,1.8830324884667402,107.6651644,,,,
2024_Cont04_Cont01_W7,456,7/23/24,2024,Cont,04,Cont,01,W,7,292.2,695.2,NA,28,8122024,544.9,1264.4,NA,NA,460.34118,860.46636,400.12518,234.85882,403.93364,169.07482,0.422554811,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont04,Cont01,0.510184251,Cont04_Cont01,NA,NA,18.18198776,90.49892414,1.3042998565529402,74.57527116,,,,
2024_Cont04_Cont01_W8,461,7/23/24,2024,Cont,04,Cont,01,W,8,218.7,555.8,NA,33,8122024,413.7,990.8,NA,NA,343.96128,652.72428,308.763,211.83872,338.07572,126.237,0.408847563,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont04,Cont01,0.615879555,Cont04_Cont01,NA,NA,16.39984828,81.62851305,0.974556845,55.721727359999996,,,,
2024_Cont04_Cont02_W19,502,7/23/24,2024,Cont,04,Cont,02,W,19,348.7,995.3,NA,197,8122024,562.1,1408.6,NA,NA,549.80328,887.70084,337.89756,445.49672,520.89916,75.40244,0.223151774,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont04,Cont02,0.810283853,Cont04_Cont02,NA,NA,34.48887256,171.6647213,1.5577757767322398,89.06813136,,,,
2024_Cont04_Cont02_W20,505,7/23/24,2024,Cont,04,Cont,02,W,20,204.1,602.3,NA,210,8122024,530.9,1194.2,NA,NA,320.84364,838.29876,517.45512,281.45636,355.90124,74.44488,0.143867317,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont04,Cont02,0.877238396,Cont04_Cont02,NA,NA,21.789414141521203,108.45450800478801,0.909056873,51.97666967999999,,,,
2024_Cont04_Cont03_W31,578,7/24/24,2024,Cont,04,Cont,03,W,31,132.2,317.3,NA,413,8122024,313.8,752.4,NA,NA,206.99718,494.54262,287.54544,110.30282,257.85738,147.55456,0.513152147,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont04,Cont03,0.532871124,Cont04_Cont03,NA,NA,8.539277016,42.50334963,0.586491941,33.533543159999994,,,,
2024_Cont04_Cont03_W32,582,7/24/24,2024,Cont,04,Cont,03,W,32,137.8,330.9,NA,426,8122024,306.2,690.6,NA,NA,215.86422,482.50878,266.64456,115.03578,208.09122,93.05544,0.348986831,Ambient,Norm,Ambient,Norm,Ambient/Norm_Ambient/Norm,NA,Cont04,Cont03,0.532908047,Cont04_Cont03,NA,NA,8.905687018,44.32711673,0.611615218,34.970003639999995,,,,
