,Sample_Name,Phase_1_DO,Phase_1_temp,Phase_2.1_DO,Phase_2.1_temp,Phase_1_treat,Phase_2_treat,Phase_1_rep_R,Phase_2_rep_R,Actual_shell_pre_mg,Actual_tissue_pre_mg,Actual_shell_post_mg,Actual_tissue_post_mg,Actual_shell_growth_mg,Actual_tissue_growth_mg,Exclude_all,Exclude_pre_analysis,Notes_pre,Notes_post,Area_pre_mm2,Feret_pre_mm,AreaNotes_Pre,Area_post_mm2,Feret_post_mm,AreaNotes_Post,Area_growth_mm2,Feret_growth_mm,Order_year2,Date_MMDDYYYY_year2,Year,Phase_1_rep,Phase_2_rep,Tag_color,Tag_num,Submerged_weight_year2,Dry_weight_year2,double_single_dead_year2,Notes_year2,Actual_shell_year2_mg,Actual_tissue_year2_mg,Actual_shell_growth_year2_mg,Actual_tissue_growth_year2_mg,Ratio_TS_year2,Exclude_year2
351,2024_Hyp04_Cont04_B43,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp04,Cont04,320.05194,340.74806,533.96928,497.33072,213.91734,156.58266,NA,NA,NA,NA,275.9,22.3,NA,367,25.9,NA,91.1,3.6,294,08262025,2025,04,04,B,43,705.3,1885,NA,NA,1114.44372,770.55628,580.47444,273.22556,0.470693524,NA
352,2024_Hyp04_Cont04_B44,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp04,Cont04,165.19542,109.30458,365.0205,218.3795,199.82508,109.07492,NA,NA,NA,NA,130.8,14.2,NA,198.8,17.4,NA,68,3.2,304,08262025,2025,04,04,B,44,358.1,1274.4,NA,NA,564.68724,709.71276,199.66674,491.33326,2.460766676,NA
353,2024_Hyp04_Cont06_B67,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp04,Cont06,307.70142,191.09858,564.84558,268.75442,257.14416,77.65584,NA,NA,NA,NA,203.1,18.7,NA,287.6,23.9,NA,84.5,5.2,488,08252025,2025,04,06,B,67,1066.8,2429.8,NA,Double? I think there is 1.5,1686.84282,742.95718,1121.99724,474.20276,0.422641646,NA
354,2024_Hyp04_Hyp01_B7,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp04,Hyp01,378.63774,215.46226,679.00872,361.09128,300.37098,145.62902,NA,NA,NA,NA,218.8,18.2,NA,315,24.1,NA,96.2,5.9,70,08272025,2025,04,01,B,7,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
355,2024_Hyp04_Hyp01_B8,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp04,Hyp01,249.59064,184.50936,248.00724,167.49276,-1.5834,-17.0166,Y,NA,NA,"1/14/25 SKM Excluded due to negative shell growth, broken shell",138.8,15.2,NA,122.9,13.7,NA,-15.9,-1.5,61,08272025,2025,04,01,B,8,273.8,687.6,NA,NA,431.20662,256.39338,183.19938,88.90062,0.485267035,NA
356,2024_Hyp04_Hyp03_B31,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp04,Hyp03,338.1027,202.9973,596.9886,375.8114,258.8859,172.8141,NA,NA,NA,NA,281.5,21.2,NA,346.5,24.7,NA,65,3.5,261,08262025,2025,04,03,B,31,1013.6,2557.7,NA,NA,1602.60594,955.09406,1005.61734,579.28266,0.576046809,NA
357,2024_Hyp04_Hyp04_B44,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp04,Hyp04,545.21142,340.98858,787.7883,469.7117,242.57688,128.72312,NA,NA,NA,NA,307.9,23.4,NA,409.2,25.7,NA,101.3,2.3,340,08262025,2025,04,04,B,44,937.6,2283.5,NA,NA,1482.26754,801.23246,694.47924,331.52076,0.477365976,NA
358,2024_Hyp04_Hyp05_B55,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp04,Hyp05,968.77092,459.72908,1344.3534,553.0466,375.58248,93.31752,NA,NA,wet,NA,389.3,26.4,NA,472.1,29.9,NA,82.8,3.5,442,08252025,2025,04,05,B,55,2548.5,5923.6,NA,NA,4032.9666,1890.6334,2688.6132,1337.5868,0.497500645,NA
359,2024_Hyp04_Hyp05_B56,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp04,Hyp05,145.56126,108.63874,209.21394,140.08606,63.65268,31.44732,NA,NA,NA,NA,113.2,14.1,NA,142.9,15.8,NA,29.7,1.7,454,08252025,2025,04,05,B,56,NA,NA,Dead,"Dead, 7/27 fixed from B55 to B56",NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
360,2024_Hyp04_Warm03_B31,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp04,Warm03,422.65626,241.54374,626.59818,443.90182,203.94192,202.35808,NA,NA,NA,NA,254.7,19.5,NA,332.2,23.2,NA,77.5,3.7,231,08262025,2025,04,03,B,31,894.8,2349.3,NA,NA,1414.49802,934.80198,787.89984,490.90016,0.62304894,NA
361,2024_Hyp04_Warm03_B32,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp04,Warm03,158.70348,71.19652,214.12248,102.97752,55.419,31.781,NA,NA,NA,NA,94.3,12.3,NA,120.4,14.4,NA,26.1,2.1,223,08262025,2025,04,03,B,32,181.3,393.9,NA,NA,284.74212,109.15788,70.61964,6.18036,0.087516164,NA
362,2024_Hyp04_Warm04_B43,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp04,Warm04,353.9367,174.7633,594.13848,308.26152,240.20178,133.49822,NA,NA,NA,NA,198.1,17.2,NA,282.5,21.3,NA,84.4,4.1,317,08262025,2025,04,04,B,43,977.1,2272.1,NA,NA,1544.81184,727.28816,950.67336,419.02664,0.440768257,NA
363,2024_Hyp04_Warm06_B67,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp04,Warm06,302.79288,137.70712,505.62642,174.57358,202.83354,36.86646,NA,NA,NA,NA,153.4,16.9,NA,189,17.8,NA,35.6,0.9,516,08252025,2025,04,06,B,67,499.5,1086.2,NA,NA,788.58,297.62,282.95358,123.04642,0.434864334,NA
364,2024_Hyp04_Warm06_B68,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp04,Warm06,446.5656,245.9344,670.14168,254.65832,223.57608,8.72392,NA,NA,NA,NA,205.8,20.8,NA,261.6,21.1,NA,55.8,0.3,520,08252025,2025,04,06,B,68,883.1,1997.4,NA,NA,1395.97224,601.42776,725.83056,346.76944,0.477755359,NA
365,2024_Hyp05_Both05_B57,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp05,Both05,156.64506,102.75494,306.11802,166.78198,149.47296,64.02704,NA,NA,NA,NA,119.6,15.2,NA,159.3,16.8,NA,39.7,1.6,469,08252025,2025,05,05,B,57,929.7,2146.8,NA,NA,1469.75868,677.04132,1163.64066,510.25934,0.438502501,NA
366,2024_Hyp05_Both06_B69,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp05,Both06,189.57978,105.22022,266.37468,157.22532,76.7949,52.0051,NA,NA,NA,NA,152.8,15.5,NA,180.5,18.7,NA,27.7,3.2,554,08252025,2025,05,06,B,69,328.6,779.6,NA,NA,517.97694,261.62306,251.60226,104.39774,0.414931646,NA
367,2024_Hyp05_Cont01_B10,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp05,Cont01,336.67764,178.62236,553.28676,330.71324,216.60912,152.09088,NA,NA,NA,NA,156.9,15,NA,291.1,20.9,NA,134.2,5.9,21,08272025,2025,05,01,B,10,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
368,2024_Hyp05_Cont01_B9,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp05,Cont01,163.29534,96.80466,269.06646,158.23354,105.77112,61.42888,NA,NA,NA,NA,102,13.9,NA,139.9,17.9,NA,37.9,4,23,08272025,2025,05,01,B,9,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
369,2024_Hyp05_Cont03_B34,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp05,Cont03,305.32632,170.27368,630.08166,332.61834,324.75534,162.34466,NA,NA,NA,NA,188.9,17,NA,319.4,23.5,NA,130.5,6.5,210,08262025,2025,05,03,B,34,840.6,2103.6,NA,NA,1328.67774,774.92226,698.59608,442.30392,0.633132554,NA
370,2024_Hyp05_Cont05_B57,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp05,Cont05,226.78968,173.21032,421.54788,322.15212,194.7582,148.9418,NA,NA,NA,NA,196.4,18.2,NA,275,23.2,NA,78.6,5,387,08252025,2025,05,05,B,57,985.7,2624.4,NA,NA,1558.42908,1065.97092,1136.8812,743.8188,0.654262556,NA
371,2024_Hyp05_Cont06_B69,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp05,Cont06,124.02702,82.67298,259.88274,163.11726,135.85572,80.44428,NA,NA,NA,NA,117.7,13.7,NA,162.3,17.3,NA,44.6,3.6,491,08252025,2025,05,06,B,69,572.3,1361.8,NA,NA,903.85152,457.94848,643.96878,294.83122,0.457834648,NA
372,2024_Hyp05_Cont06_B70,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp05,Cont06,244.04874,192.05126,488.5257,282.7743,244.47696,90.72304,NA,NA,NA,NA,204.8,21,NA,294.6,23,NA,89.8,2,495,08252025,2025,05,06,B,70,677.6,1703.9,NA,NA,1070.58354,633.31646,582.05784,350.54216,0.602246265,NA
373,2024_Hyp05_Hyp01_B10,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp05,Hyp01,118.32678,73.27322,246.2655,142.7345,127.93872,69.46128,NA,NA,NA,NA,71,11.4,NA,129.2,15.5,NA,58.2,4.1,67,08272025,2025,05,01,B,10,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
374,2024_Hyp05_Hyp04_B45,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp05,Hyp04,220.45608,117.04392,321.477,183.023,101.02092,65.97908,NA,NA,NA,NA,144,15.1,NA,215,19.4,NA,71,4.3,344,08262025,2025,05,04,B,45,600.6,1324.4,NA,NA,948.66174,375.73826,627.18474,192.71526,0.307270327,NA
375,2024_Hyp05_Hyp04_B46,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp05,Hyp04,228.8481,164.3519,347.91978,224.48022,119.07168,60.12832,NA,NA,NA,NA,189.2,17.4,NA,217.9,18.8,NA,28.7,1.4,343,08262025,2025,05,04,B,46,387.7,953.1,NA,NA,611.55588,341.54412,263.6361,117.0639,0.444035927,NA
376,2024_Hyp05_Hyp05_B57,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp05,Hyp05,563.7372,252.6628,1091.95944,403.14056,528.22224,150.47776,NA,NA,NA,NA,292.3,21.5,NA,373.3,24.4,NA,81,2.9,441,08252025,2025,05,05,B,57,1718.4,3684.7,NA,NA,2718.58626,966.11374,1626.62682,562.97318,0.346098548,NA
377,2024_Hyp05_Hyp05_B58,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp05,Hyp05,222.83118,102.26882,292.50078,123.49922,69.6696,21.2304,NA,NA,NA,NA,123.8,13.6,NA,144.3,14.9,NA,20.5,1.3,456,08252025,2025,05,05,B,58,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
378,2024_Hyp05_Warm01_B9,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp05,Warm01,356.15346,255.54654,694.3677,409.2323,338.21424,153.68576,NA,NA,NA,NA,261.9,22.3,NA,378.5,26.2,NA,116.6,3.9,28,08272025,2025,05,01,B,9,1501.3,4220,NA,pulled off sea squirt,2374.83012,1845.16988,1680.46242,1435.93758,0.854489552,NA
379,2024_Hyp05_Warm02_B21,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp05,Warm02,196.23006,152.96994,502.7763,229.5237,306.54624,76.55376,NA,NA,NA,NA,164.9,16.4,NA,233.1,19.6,NA,68.2,3.2,136,08272025,2025,05,02,B,21,491.9,1187.5,NA,NA,776.54616,410.95384,273.76986,181.43014,0.662710424,NA
380,2024_Hyp05_Warm02_B22,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp05,Warm02,187.20468,133.39532,463.983,227.917,276.77832,94.52168,NA,NA,NA,NA,155.5,17.1,NA,270.4,21.4,NA,114.9,4.3,144,08272025,2025,05,02,B,22,619.9,1475.4,NA,NA,979.22136,496.17864,515.23836,268.26164,0.520655411,NA
381,2024_Hyp05_Warm03_B33,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp05,Warm03,662.85804,503.44196,1078.02552,734.77448,415.16748,231.33252,NA,NA,NA,NA,544.8,32.1,NA,514.6,27.6,NA,-30.2,-4.5,218,08262025,2025,05,03,B,33,1527.6,3872.9,NA,NA,2416.47354,1456.42646,1338.44802,721.65198,0.539170718,NA
382,2024_Hyp05_Warm03_B34,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp05,Warm03,244.84044,111.65956,368.50398,169.19602,123.66354,57.53646,NA,NA,NA,NA,179.7,16.3,NA,203.4,17.4,NA,23.7,1.1,228,08262025,2025,05,03,B,34,507,1169.3,NA,NA,800.4555,368.8445,431.95152,199.64848,0.462201128,NA
383,2024_Hyp05_Warm05_B57,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp05,Warm05,458.4411,292.9589,924.27738,526.82262,465.83628,233.86372,NA,NA,NA,NA,312.6,21.6,NA,467.7,28.7,NA,155.1,7.1,412,08252025,2025,05,05,B,57,1754,4165.6,NA,"Bee tag came off when putting back, has a round indent",2774.9553,1390.6447,1850.67792,863.82208,0.466759813,NA
384,2024_Hyp05_Warm05_B58,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp05,Warm05,182.77116,105.62884,282.6837,135.6163,99.91254,29.98746,NA,NA,NA,NA,128.7,14,NA,139.6,15.1,NA,10.9,1.1,428,08252025,2025,05,05,B,58,366.8,836.2,NA,"Accidentally put these back in the water, wating another 1 hour after patting dry so they aren't out of the water too long",578.46282,257.73718,295.77912,122.12088,0.412878637,NA
385,2024_Hyp05_Warm06_B70,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp05,Warm06,328.28562,211.21438,660.00792,299.19208,331.7223,87.9777,NA,NA,NA,NA,205.8,20.8,NA,289.3,23.6,NA,83.5,2.8,523,08252025,2025,05,06,B,70,650.4,1422.5,NA,NA,1027.51506,394.98494,367.50714,95.79286,0.260655779,NA
386,2024_Hyp06_Both01_B11,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp06,Both01,139.06932,90.43068,230.58984,130.71016,91.52052,40.27948,NA,NA,NA,NA,104.9,13.4,NA,156.3,16.5,NA,51.4,3.1,81,08272025,2025,06,01,B,11,322.3,742.6,NA,NA,508.00152,234.59848,277.41168,103.88832,0.374491514,NA
387,2024_Hyp06_Both01_B12,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp06,Both01,316.25178,293.44822,570.8625,379.3375,254.61072,85.88928,NA,NA,NA,NA,239.2,20.2,NA,273.6,22.4,NA,34.4,2.2,83,08272025,2025,06,01,B,12,771.3,2062.9,NA,NA,1218.94812,843.95188,648.08562,464.61438,0.716902776,NA
388,2024_Hyp06_Both02_B23,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp06,Both02,492.95922,410.54078,867.27498,533.42502,374.31576,122.88424,NA,NA,NA,NA,412.6,28.8,NA,488.3,29,NA,75.7,0.2,193,08272025,2025,06,02,B,23,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
389,2024_Hyp06_Both04_B47,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp06,Both04,206.52216,121.47784,438.49026,242.50974,231.9681,121.0319,NA,NA,NA,NA,145.6,15.4,NA,244.7,19.7,NA,99.1,4.3,374,08262025,2025,06,04,B,47,939,2187.1,NA,Dropped on table after buoyant weight,1484.4843,702.6157,1045.99404,460.10596,0.439874361,NA
390,2024_Hyp06_Both05_B59,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp06,Both05,194.48832,111.51168,464.61636,185.38364,270.12804,73.87196,NA,NA,NA,NA,98.2,14.1,NA,155.4,18.8,NA,57.2,4.7,474,08252025,2025,06,05,B,59,336.2,1194.1,NA,NA,530.01078,664.08922,65.39442,478.70558,7.320281761,NA
391,2024_Hyp06_Both05_B60,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp06,Both05,204.93876,142.36124,311.65992,188.64008,106.72116,46.27884,NA,NA,NA,NA,139.7,14.8,NA,171.1,16.1,NA,31.4,1.3,475,08252025,2025,06,05,B,60,216.9,576.9,NA,NA,341.11116,235.78884,29.45124,47.14876,1.600909164,NA
392,2024_Hyp06_Cont01_B11,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp06,Cont01,265.10796,239.99204,676.00026,507.19974,410.8923,267.2077,NA,NA,NA,NA,203.2,18.7,NA,380.4,28.4,NA,177.2,9.7,1,08272025,2025,06,01,B,11,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
393,2024_Hyp06_Cont01_B12,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp06,Cont01,456.69936,255.80064,724.29396,357.60604,267.5946,101.8054,NA,NA,NA,NA,174.7,16.9,NA,299.2,21.6,NA,124.5,4.7,3,08272025,2025,06,01,B,12,1002.3,2272.8,NA,NA,1584.71352,688.08648,860.41956,330.48044,0.384092198,NA
394,2024_Hyp06_Cont02_B24,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp06,Cont02,298.20102,200.89898,445.14054,215.85946,146.93952,14.96048,NA,NA,NA,NA,225.8,20.1,NA,250.7,20.5,NA,24.9,0.4,114,08272025,2025,06,02,B,24,562.5,1312.2,NA,NA,888.3342,423.8658,443.19366,208.00634,0.469335098,NA
395,2024_Hyp06_Cont05_B59,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp06,Cont05,232.48992,139.41008,433.42338,239.67662,200.93346,100.26654,NA,NA,NA,NA,153.8,16.3,NA,237.1,20.6,NA,83.3,4.3,392,08252025,2025,06,05,B,59,1492.6,3485,NA,NA,2361.05454,1123.94546,1927.63116,884.26884,0.458733423,NA
396,2024_Hyp06_Cont06_B71,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp06,Cont06,197.65512,127.54488,299.46774,216.33226,101.81262,88.78738,NA,NA,NA,NA,146.5,15.8,NA,192.6,19.3,NA,46.1,3.5,492,08252025,2025,06,06,B,71,396,976,NA,NA,624.6981,351.3019,325.23036,134.96964,0.41499705,NA
397,2024_Hyp06_Cont06_B72,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp06,Cont06,224.73126,171.16874,545.05308,293.84692,320.32182,122.67818,NA,NA,NA,NA,112.4,14.4,NA,254.5,21.2,NA,142.1,6.8,482,08252025,2025,06,06,B,72,934.5,2279.2,NA,NA,1477.359,801.841,932.30592,507.99408,0.544879174,NA
398,2024_Hyp06_Hyp02_B23,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp06,Hyp02,404.44716,229.65284,675.52524,423.17476,271.07808,193.52192,NA,NA,NA,NA,308,24.4,NA,381.2,26.9,NA,73.2,2.5,147,08272025,2025,06,02,B,23,1557.9,3872,NA,NA,2464.45056,1407.54944,1788.92532,984.37468,0.550260354,NA
399,2024_Hyp06_Hyp02_B24,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp06,Hyp02,569.59578,334.20422,887.06748,528.03252,317.4717,193.8283,NA,NA,NA,NA,347.7,24.2,NA,381.7,25.2,NA,34,1,157,08272025,2025,06,02,B,24,925,2534.8,NA,NA,1462.3167,1072.4833,575.24922,544.45078,0.946460701,NA
400,2024_Hyp06_Hyp04_B48,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp06,Hyp04,276.3501,132.4499,351.5616,153.8384,75.2115,21.3885,NA,NA,NA,NA,189.8,17.1,NA,205.6,18.3,NA,15.8,1.2,360,08262025,2025,06,04,B,48,349.3,796.4,NA,NA,550.75332,245.64668,199.19172,91.80828,0.460904098,NA
401,2024_Hyp06_Hyp06_B71,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp06,Hyp06,88.08384,68.11616,147.14466,101.35534,59.06082,33.23918,NA,NA,NA,NA,96.9,13.1,NA,123.7,14.5,NA,26.8,1.4,543,08252025,2025,06,06,B,71,222,537.1,NA,"Feels very light, might be dead",349.1865,187.9135,202.04184,86.55816,0.428417005,NA
402,2024_Hyp06_Hyp06_B72,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp06,Hyp06,307.2264,197.5736,409.03902,260.86098,101.81262,63.28738,NA,NA,NA,NA,202.9,19,NA,195.6,18.4,NA,-7.3,-0.6,537,08252025,2025,06,06,B,72,294.7,735.2,NA,NA,464.29968,270.90032,55.26066,10.03934,0.181672459,NA
403,2024_Hyp06_Warm01_B11,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp06,Warm01,479.50032,378.69968,827.21496,603.08504,347.71464,224.38536,NA,NA,NA,NA,375.9,26.3,NA,502.4,29.4,NA,126.5,3.1,40,08272025,2025,06,01,B,11,1247.9,3259,NA,NA,1973.59656,1285.40344,1146.3816,682.3184,0.595193084,NA
404,2024_Hyp06_Warm01_B12,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp06,Warm01,153.31992,85.68008,336.36096,180.93904,183.04104,95.25896,NA,NA,NA,NA,135.6,15.2,NA,223.2,19.5,NA,87.6,4.3,41,08272025,2025,06,01,B,12,617.2,1375.2,NA,NA,974.94618,400.25382,638.58522,219.31478,0.343438547,NA
405,2024_Hyp06_Warm03_B35,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp06,Warm03,395.58012,236.01988,686.92572,401.07428,291.3456,165.0544,NA,NA,NA,NA,221.1,19.1,NA,298.1,22.8,NA,77,3.7,234,08262025,2025,06,03,B,35,809.4,1990.5,NA,NA,1279.27566,711.22434,592.34994,310.15006,0.523592625,NA
406,2024_Hyp06_Warm04_B47,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp06,Warm04,137.96094,89.33906,285.37548,145.92452,147.41454,56.58546,NA,NA,NA,NA,119.4,14.2,NA,168.6,17,NA,49.2,2.8,327,08262025,2025,06,04,B,47,415,1037.1,NA,NA,654.7827,382.3173,369.40722,236.39278,0.639924634,NA
407,2024_Hyp06_Warm04_B48,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp06,Warm04,340.16112,189.13888,662.38302,263.41698,322.2219,74.2781,NA,NA,NA,NA,187.2,17.2,NA,259.5,21.4,NA,72.3,4.2,329,08262025,2025,06,04,B,48,961.1,2188.8,NA,NA,1519.47744,669.32256,857.09442,405.90558,0.473583272,NA
408,2024_Hyp06_Warm05_B60,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp06,Warm05,180.07938,115.92062,305.48466,174.91534,125.40528,58.99472,NA,NA,NA,NA,149.7,15.2,NA,189.2,17.2,NA,39.5,2,424,08252025,2025,06,05,B,60,900.1,2105.7,NA,NA,1422.89004,682.80996,1117.40538,507.89462,0.454530316,NA
409,2024_Warm01_Both01_G2,Norm,Warm,Hyp,Warm,Warm,Both,Warm01,Both01,345.38634,168.91366,558.35364,226.94636,212.9673,58.0327,NA,NA,NA,NA,139.6,16.3,NA,250,23.4,NA,110.4,7.1,92,08272025,2025,01,01,G,2,496.7,1147,NA,NA,784.14648,362.85352,225.79284,135.90716,0.601910849,NA
410,2024_Warm01_Both02_G13,Norm,Warm,Hyp,Warm,Warm,Both,Warm01,Both02,617.88948,432.61052,991.41354,493.68646,373.52406,61.07594,NA,NA,NA,NA,407.1,29,NA,453.8,29.8,NA,46.7,0.8,183,08272025,2025,01,02,G,13,1054.8,2539.1,NA,NA,1667.84202,871.25798,676.42848,377.57152,0.558183949,NA
411,2024_Warm01_Both02_G14,Norm,Warm,Hyp,Warm,Warm,Both,Warm01,Both02,228.68976,131.01024,514.49346,217.20654,285.8037,86.1963,NA,NA,NA,NA,164.4,16.3,NA,249,20.1,NA,84.6,3.8,180,08272025,2025,01,02,G,14,626.5,1492.7,NA,NA,989.6718,503.0282,475.17834,285.82166,0.601503974,NA
412,2024_Warm01_Both03_G25,Norm,Warm,Hyp,Warm,Warm,Both,Warm01,Both03,93.15072,78.94928,104.39286,79.40714,11.24214,0.45786,NA,NA,NA,NA,104.4,13.4,NA,114,14.5,NA,9.6,1.1,288,08262025,2025,01,03,G,25,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
413,2024_Warm01_Both04_G37,Norm,Warm,Hyp,Warm,Warm,Both,Warm01,Both04,356.3118,338.5882,650.98254,515.61746,294.67074,177.02926,NA,NA,NA,Still wet,228.1,19.8,NA,299.5,21.9,NA,71.4,2.1,370,08262025,2025,01,04,G,37,1212.4,3293.3,NA,NA,1917.38586,1375.91414,1266.40332,860.29668,0.679322824,NA
414,2024_Warm01_Both05_G49,Norm,Warm,Hyp,Warm,Warm,Both,Warm01,Both05,357.73686,237.56314,576.24606,368.15394,218.5092,130.5908,NA,NA,NA,NA,225.9,20,NA,300.2,22.7,NA,74.3,2.7,465,08252025,2025,01,05,G,49,659.9,1570.8,NA,NA,1042.55736,528.24264,466.3113,160.0887,0.343308644,NA
415,2024_Warm01_Both05_G50,Norm,Warm,Hyp,Warm,Warm,Both,Warm01,Both05,332.71914,207.18086,677.742,372.758,345.02286,165.57714,NA,NA,NA,NA,150.6,19,NA,286.4,23.7,NA,135.8,4.7,472,08252025,2025,01,05,G,50,1123.3,2820,NA,NA,1776.30492,1043.69508,1098.56292,670.93708,0.610740694,NA
416,2024_Warm01_Cont02_G13,Norm,Warm,Norm,Ambient,Warm,Cont,Warm01,Cont02,474.43344,356.06656,1192.50534,610.09466,718.0719,254.0281,NA,NA,NA,NA,339.4,24.6,NA,452.2,27.1,NA,112.8,2.5,104,08272025,2025,01,02,G,13,1255.2,3819.4,NA,NA,1985.15538,1834.24462,792.65004,1224.14996,1.54437633,NA
417,2024_Warm01_Cont02_G14,Norm,Warm,Norm,Ambient,Warm,Cont,Warm01,Cont02,798.8721,377.0279,1174.45458,483.04542,375.58248,106.01752,NA,NA,NA,NA,312,22,NA,383,24.6,NA,71,2.6,113,08272025,2025,01,02,G,14,959.2,2245.6,NA,NA,1516.46898,729.13102,342.0144,246.0856,0.719518243,NA
418,2024_Warm01_Cont03_G26,Norm,Warm,Norm,Ambient,Warm,Cont,Warm01,Cont03,512.59338,253.90662,973.8378,438.7622,461.24442,184.85558,NA,NA,NA,NA,243.6,23,NA,364.6,25.6,NA,121,2.6,212,08262025,2025,01,03,G,26,936.4,2218.3,NA,NA,1480.36746,737.93254,506.52966,299.17034,0.590627487,NA
419,2024_Warm01_Cont04_G38,Norm,Warm,Norm,Ambient,Warm,Cont,Warm01,Cont04,191.95488,104.24512,245.79048,117.70952,53.8356,13.4644,NA,NA,NA,NA,129.2,14.3,NA,167.5,15.7,NA,38.3,1.4,312,08262025,2025,01,04,G,38,229.8,562.2,NA,NA,361.53702,200.66298,115.74654,82.95346,0.716681985,NA
420,2024_Warm01_Cont05_G49,Norm,Warm,Norm,Ambient,Warm,Cont,Warm01,Cont05,172.6374,113.9626,520.9854,334.7146,348.348,220.752,NA,NA,NA,NA,143.6,15.3,NA,358.7,26.2,NA,215.1,10.9,395,08252025,2025,01,05,G,49,1246.5,3389.7,NA,NA,1971.3798,1418.3202,1450.3944,1083.6056,0.747110993,NA
