Original_order,Date_MMDDYYYY,Year,Phase_1_treat,Phase_1_rep,Phase_2_treat,Phase_2_rep,Tag_color,Tag_num,Sample_Name,Submerged_weight_post,Dry_weight_post,double_single_dead,notes_post,Displacement368.7,Tag,CondRepl,Shell#,Area_post_mm2,Feret_post_mm,AreaNotes_Post,,,,,,,,,,,,,,,,,,,,,,,
764,8122024,2024,Both,4,Both,4,O,44,2024_Both04_Both04_O44,348,874,,,526,O44,Both4,22,259,20.6,,,,,,,,,,,,,,,,,,,,,,,,
604,8122024,2024,Both,4,Cont,4,O,44,2024_Both04_Cont04_O44,385.6,1033.2,,,647.6,O44,Cont4,4,376.1,25.6,,,,,,,,,,,,,,,,,,,,,,,,
700,8122024,2024,Both,4,Hyp,4,O,44,2024_Both04_Hyp04_O44,195.2,506.6,,,311.4,O44,Hyp4,4,165.5,16.2,,,,,,,,,,,,,,,,,,,,,,,,
649,8122024,2024,Both,4,Warm,4,O,44,2024_Both04_Warm04_O44,419.1,1035.1,,,616,O44,Warm4,2,340,24,,,,,,,,,,,,,,,,,,,,,,,,
754,8122024,2024,Both,5,Both,4,O,45,2024_Both05_Both04_O45,180.7,438.3,,,257.6,O45,Both4,10,199.1,17.7,,,,,,,,,,,,,,,,,,,,,,,,
585,8122024,2024,Both,5,Cont,4,O,45,2024_Both05_Cont04_O45,376.5,875.5,,,499,O45,Cont4,8,328,25.3,,,,,,,,,,,,,,,,,,,,,,,,
675,8122024,2024,Both,5,Hyp,4,O,45,2024_Both05_Hyp04_O45,169.2,434.3,,,265.1,O45,Hyp4,3,173.8,16.7,,,,,,,,,,,,,,,,,,,,,,,,
669,8122024,2024,Both,5,Warm,4,O,45,2024_Both05_Warm04_O45,264.6,668.7,,,404.1,O45,Warm4,20,237.9,19.5,,,,,,,,,,,,,,,,,,,,,,,,
751,8122024,2024,Both,5,Both,4,O,46,2024_Both05_Both04_O46,178.4,449.1,,,270.7,O46,Both4,5,180.1,17.3,,,,,,,,,,,,,,,,,,,,,,,,
577,8122024,2024,Both,5,Cont,4,O,46,2024_Both05_Cont04_O46,206.8,501.7,,,294.9,O46,Cont4,1,241,20.6,,,,,,,,,,,,,,,,,,,,,,,,
692,8122024,2024,Both,5,Hyp,4,O,46,2024_Both05_Hyp04_O46,404.7,1012.2,,,607.5,O46,Hyp4,12,295.6,24.2,,,,,,,,,,,,,,,,,,,,,,,,
644,8122024,2024,Both,5,Warm,4,O,46,2024_Both05_Warm04_O46,249,644.7,,,395.7,O46,Warm4,11,209.9,18.6,,,,,,,,,,,,,,,,,,,,,,,,
735,8122024,2024,Both,6,Both,4,O,47,2024_Both06_Both04_O47,124.1,299.2,,,175.1,O47,Both4,3,123.2,13.7,,,,,,,,,,,,,,,,,,,,,,,,
619,8122024,2024,Both,6,Cont,4,O,47,2024_Both06_Cont04_O47,384.5,1041.3,,,656.8,O47,Cont4,18,374.9,25.6,,,,,,,,,,,,,,,,,,,,,,,,
719,8122024,2024,Both,6,Hyp,4,O,47,2024_Both06_Hyp04_O47,112.4,284.8,,,172.4,O47,Hyp4,19,128.5,15.3,,,,,,,,,,,,,,,,,,,,,,,,
663,8122024,2024,Both,6,Warm,4,O,47,2024_Both06_Warm04_O47,230,619.4,,,389.4,O47,Warm4,11,213.8,20.9,,,,,,,,,,,,,,,,,,,,,,,,
755,8122024,2024,Both,6,Both,4,O,48,2024_Both06_Both04_O48,124,309.7,,,185.7,O48,Both4,13,129.7,14.4,,,,,,,,,,,,,,,,,,,,,,,,
593,8122024,2024,Both,6,Cont,4,O,48,2024_Both06_Cont04_O48,287.3,664.9,,,377.6,O48,Cont4,12,229.1,21.4,,,,,,,,,,,,,,,,,,,,,,,,
702,8122024,2024,Both,6,Hyp,4,O,48,2024_Both06_Hyp04_O48,254.9,625.4,,,370.5,O48,Hyp4,7,230.8,18.8,,,,,,,,,,,,,,,,,,,,,,,,
652,8122024,2024,Both,6,Warm,4,O,48,2024_Both06_Warm04_O48,660.5,1467.1,,,806.6,O48,Warm4,3,336.5,24.9,,,,,,,,,,,,,,,,,,,,,,,,
943,8122024,2024,Both,1,Both,5,O,49,2024_Both01_Both05_O49,392.1,947.9,,,555.8,O49,Both5,3,319.3,24.2,,,,,,,,,,,,,,,,,,,,,,,,
776,8122024,2024,Both,1,Cont,5,O,49,2024_Both01_Cont05_O49,260.5,685.9,,,425.4,O49,Cont5,8,266,20.6,,,,,,,,,,,,,,,,,,,,,,,,
885,8122024,2024,Both,1,Hyp,5,O,49,2024_Both01_Hyp05_O49,468,1133.9,,,665.9,O49,Hyp5,11,357.5,26,,,,,,,,,,,,,,,,,,,,,,,,
839,8122024,2024,Both,1,Warm,5,O,49,2024_Both01_Warm05_O49,232.8,573.7,,,340.9,O49,Warm5,14,189.5,18.7,,,,,,,,,,,,,,,,,,,,,,,,
159,8122024,2024,Both,3,Both,1,O,5,2024_Both03_Both01_O5,173.5,427.9,,,254.4,O5,Both1,7,195.1,17.8,,,,,,,,,,,,,,,,,,,,,,,,
24,8122024,2024,Both,3,Cont,1,O,5,2024_Both03_Cont01_O5,113.3,312.4,,,199.1,O5,Cont1,13,159.6,17.3,,,,,,,,,,,,,,,,,,,,,,,,
78,8122024,2024,Both,3,Hyp,1,O,5,2024_Both03_Hyp01_O5,569.7,1480.4,,,910.7,O5,Hyp1,1,454.8,28.9,,,,,,,,,,,,,,,,,,,,,,,,
120,8122024,2024,Both,3,Warm,1,O,5,2024_Both03_Warm01_O5,585.9,1384.9,,,799,O5,Warm1,12,410.1,26.7,,,,,,,,,,,,,,,,,,,,,,,,
955,8122024,2024,Both,1,Both,5,O,50,2024_Both01_Both05_O50,450,1063.9,,,613.9,O50,Both5,19,325.9,22.3,,,,,,,,,,,,,,,,,,,,,,,,
783,8122024,2024,Both,1,Cont,5,O,50,2024_Both01_Cont05_O50,224.3,577.6,,,353.3,O50,Cont5,7,213.6,18.5,,,,,,,,,,,,,,,,,,,,,,,,
870,8122024,2024,Both,1,Hyp,5,O,50,2024_Both01_Hyp05_O50,102.6,284.2,,,181.6,O50,Hyp5,6,110.1,14.3,,,,,,,,,,,,,,,,,,,,,,,,
824,8122024,2024,Both,1,Warm,5,O,50,2024_Both01_Warm05_O50,559.4,1301.3,,,741.9,O50,Warm5,8,410.1,26.4,,,,,,,,,,,,,,,,,,,,,,,,
914,8122024,2024,Both,2,Both,5,O,51,2024_Both02_Both05_O51,199.4,479.6,,,280.2,O51,Both5,2,160.6,17,,,,,,,,,,,,,,,,,,,,,,,,
807,8122024,2024,Both,2,Cont,5,O,51,2024_Both02_Cont05_O51,322.5,699.5,,,377,O51,Cont5,10,279.1,21.3,,,,,,,,,,,,,,,,,,,,,,,,
806,8122024,2024,Both,2,Cont,5,O,52,2024_Both02_Cont05_O52,229,587.1,,,358.1,O52,Cont5,11,211,20.3,,,,,,,,,,,,,,,,,,,O51,Hyp5,24,80.8,11.8,
881,8122024,2024,Both,2,Hyp,5,O,52,2024_Both02_Hyp05_O52,269,596.5,,,327.5,O52,Hyp5,9,219.1,18.6,,,,,,,,,,,,,,,,,,,O51,Warm5,24,106.6,13.1,DEAD
831,8122024,2024,Both,2,Warm,5,O,52,2024_Both02_Warm05_O52,450.4,1064.6,,,614.2,O52,Warm5,7,344.9,23.9,,,,,,,,,,,,,,,,,,,,,,,,
960,8122024,2024,Both,3,Both,5,O,53,2024_Both03_Both05_O53,201.1,477.3,,"Missing oyster from this batch, must have taken for genetics",276.2,O53,Both5,22,160.4,17.1,,,,,,,,,,,,,,,,,,,,,,,,
791,8122024,2024,Both,3,Cont,5,O,53,2024_Both03_Cont05_O53,85.9,217,,,131.1,O53,Cont5,15,124.8,14.1,,,,,,,,,,,,,,,,,,,,,,,,
904,8122024,2024,Both,3,Hyp,5,O,53,2024_Both03_Hyp05_O53,238.3,568.3,,,330,O53,Hyp5,14,215.6,18.2,,,,,,,,,,,,,,,,,,,,,,,,
861,8122024,2024,Both,3,Warm,5,O,53,2024_Both03_Warm05_O53,252.8,661.3,,,408.5,O53,Warm5,23,196.9,18,,,,,,,,,,,,,,,,,,,,,,,,
948,8122024,2024,Both,3,Both,5,O,54,2024_Both03_Both05_O54,224.2,546.4,,,322.2,O54,Both5,17,213.2,19,,,,,,,,,,,,,,,,,,,,,,,,
796,8122024,2024,Both,3,Cont,5,O,54,2024_Both03_Cont05_O54,783.6,1806.7,,,1023.1,O54,Cont5,3,439.7,29,,,,,,,,,,,,,,,,,,,,,,,,
889,8122024,2024,Both,3,Hyp,5,O,54,2024_Both03_Hyp05_O54,490.3,1210.4,,,720.1,O54,Hyp5,7,335.6,22.8,,,,,,,,,,,,,,,,,,,,,,,,
852,8122024,2024,Both,3,Warm,5,O,54,2024_Both03_Warm05_O54,384.6,1112.6,,,728,O54,Warm5,11,337.7,24.9,,,,,,,,,,,,,,,,,,,,,,,,
957,8122024,2024,Both,4,Both,5,O,55,2024_Both04_Both05_O55,296.2,755.6,,,459.4,O55,Both5,18,248.4,22.2,,,,,,,,,,,,,,,,,,,,,,,,
788,8122024,2024,Both,4,Cont,5,O,55,2024_Both04_Cont05_O55,260.8,650.2,,,389.4,O55,Cont5,14,238.6,19.8,,,,,,,,,,,,,,,,,,,,,,,,
871,8122024,2024,Both,4,Hyp,5,O,55,2024_Both04_Hyp05_O55,416.1,1233.4,,,817.3,O55,Hyp5,7,381.2,26.5,,,,,,,,,,,,,,,,,,,,,,,,
836,8122024,2024,Both,4,Warm,5,O,55,2024_Both04_Warm05_O55,194.4,420.4,,,226,O55,Warm5,13,139.3,15.8,,,,,,,,,,,,,,,,,,,,,,,,
772,8122024,2024,Both,4,Cont,5,O,56,2024_Both04_Cont05_O56,288.2,686.6,,,398.4,O56,Cont5,4,208.7,17.4,,,,,,,,,,,,,,,,,,,,,,,,
886,8122024,2024,Both,4,Hyp,5,O,56,2024_Both04_Hyp05_O56,240.2,587.2,,,347,O56,Hyp5,13,204.1,20.2,,,,,,,,,,,,,,,,,,,,,,,,
854,8122024,2024,Both,4,Warm,5,O,56,2024_Both04_Warm05_O56,485.6,1183.7,,,698.1,O56,Warm5,9,379.6,24.8,,,,,,,,,,,,,,,,,,,,,,,,
790,8122024,2024,Both,5,Cont,5,O,57,2024_Both05_Cont05_O57,539.2,1345.6,,,806.4,O57,Cont5,9,367.3,24,,,,,,,,,,,,,,,,,,,,,,,,
902,8122024,2024,Both,5,Hyp,5,O,57,2024_Both05_Hyp05_O57,220.9,629.4,,,408.5,O57,Hyp5,10,211.7,19,,,,,,,,,,,,,,,,,,,,,,,,
857,8122024,2024,Both,5,Warm,5,O,57,2024_Both05_Warm05_O57,601,1536.6,,,935.6,O57,Warm5,18,465,26.4,,,,,,,,,,,,,,,,,,,,,,,,
940,8122024,2024,Both,5,Both,5,O,58,2024_Both05_Both05_O58,350.7,826,,,475.3,O58,Both5,5,246.9,20.9,,,,,,,,,,,,,,,,,,,,,,,,
798,8122024,2024,Both,5,Cont,5,O,58,2024_Both05_Cont05_O58,410.5,937.1,,,526.6,O58,Cont5,4,296.7,21.5,,,,,,,,,,,,,,,,,,,,,,,,
893,8122024,2024,Both,5,Hyp,5,O,58,2024_Both05_Hyp05_O58,432.8,1046.7,,,613.9,O58,Hyp5,6,298.6,23.4,,,,,,,,,,,,,,,,,,,,,,,,
858,8122024,2024,Both,5,Warm,5,O,58,2024_Both05_Warm05_O58,237.2,528,,,290.8,O58,Warm5,22,155,16.1,,,,,,,,,,,,,,,,,,,,,,,,
916,8122024,2024,Both,6,Both,5,O,59,2024_Both06_Both05_O59,473.1,1178.3,,,705.2,O59,Both5,4,320.8,23.3,,,,,,,,,,,,,,,,,,,,,,,,
795,8122024,2024,Both,6,Cont,5,O,59,2024_Both06_Cont05_O59,275,661.5,,,386.5,O59,Cont5,8,213.5,19.6,,,,,,,,,,,,,,,,,,,,,,,,
820,8122024,2024,Both,6,Warm,5,O,59,2024_Both06_Warm05_O59,457,1121.6,,,664.6,O59,Warm5,4,389.4,26.2,,,,,,,,,,,,,,,,,,,,,,,,
897,8122024,2024,Both,6,Hyp,5,O,59,2024_Both06_Hyp05_O59,226.5,551.1,,,324.6,O59,Hyp5,16,188.9,18.7,,,,,,,,,,,,,,,,,,,,,,,,
173,8122024,2024,Both,3,Both,1,O,6,2024_Both03_Both01_O6,579,1460.9,,,881.9,O6,Both1,3,424.3,27.3,,,,,,,,,,,,,,,,,,,,,,,,
37,8122024,2024,Both,3,Cont,1,O,6,2024_Both03_Cont01_O6,199.8,533.5,,,333.7,O6,Cont1,14,199.6,19.1,,,,,,,,,,,,,,,,,,,,,,,,
84,8122024,2024,Both,3,Hyp,1,O,6,2024_Both03_Hyp01_O6,436.5,1134.6,,,698.1,O6,Hyp1,12,291,21.7,,,,,,,,,,,,,,,,,,,,,,,,
104,8122024,2024,Both,3,Warm,1,O,6,2024_Both03_Warm01_O6,429,953.1,,,524.1,O6,Warm1,6,296,22.8,,,,,,,,,,,,,,,,,,,,,,,,
804,8122024,2024,Both,6,Cont,5,O,60,2024_Both06_Cont05_O60,151.6,337.8,,,186.2,O60,Cont5,16,122.6,13.8,,,,,,,,,,,,,,,,,,,,,,,,
882,8122024,2024,Both,6,Hyp,5,O,60,2024_Both06_Hyp05_O60,274.3,700.2,,,425.9,O60,Hyp5,10,241.9,21.2,,,,,,,,,,,,,,,,,,,,,,,,
832,8122024,2024,Both,6,Warm,5,O,60,2024_Both06_Warm05_O60,154,366.9,,,212.9,O60,Warm5,8,138.9,16.3,,,,,,,,,,,,,,,,,,,,,,,,
1148,8122024,2024,Both,1,Both,6,O,61,2024_Both01_Both06_O61,185.4,487.5,,,302.1,O61,Both6,24,167.1,18.9,,,,,,,,,,,,,,,,,,,,,,,,
998,8122024,2024,Both,1,Cont,6,O,61,2024_Both01_Cont06_O61,292.9,715.1,,,422.2,O61,Cont6,14,280.2,22.9,,,,,,,,,,,,,,,,,,,,,,,,
1062,8122024,2024,Both,1,Hyp,6,O,61,2024_Both01_Hyp06_O61,356.7,781.5,,,424.8,O61,Hyp6,6,224.6,18.5,,,,,,,,,,,,,,,,,,,,,,,,
1033,8122024,2024,Both,1,Warm,6,O,61,2024_Both01_Warm06_O61,646.6,1476,,,829.4,O61,Warm6,4,350.5,25.7,,,,,,,,,,,,,,,,,,,,,,,,
1119,8122024,2024,Both,1,Both,6,O,62,2024_Both01_Both06_O62,638.5,1348.2,,,709.7,O62,Both6,5,331.1,23.8,,,,,,,,,,,,,,,,,,,,,,,,
1004,8122024,2024,Both,1,Cont,6,O,62,2024_Both01_Cont06_O62,353.6,875.4,,,521.8,O62,Cont6,16,286.2,24.6,,,,,,,,,,,,,,,,,,,,,,,,
1080,8122024,2024,Both,1,Hyp,6,O,62,2024_Both01_Hyp06_O62,322,783.1,,,461.1,O62,Hyp6,15,250.5,21.1,,,,,,,,,,,,,,,,,,,,,,,,
1040,8122024,2024,Both,1,Warm,6,O,62,2024_Both01_Warm06_O62,480.6,1178.3,,,697.7,O62,Warm6,3,291.8,24.8,,,,,,,,,,,,,,,,,,,,,,,,
1138,8122024,2024,Both,2,Both,6,O,63,2024_Both02_Both06_O63,200.8,489.6,,,288.8,O63,Both6,11,186.6,17.7,,,,,,,,,,,,,,,,,,,,,,,,
971,8122024,2024,Both,2,Cont,6,O,63,2024_Both02_Cont06_O63,194.6,468.6,,,274,O63,Cont6,8,159.2,17.9,,,,,,,,,,,,,,,,,,,,,,,,
1082,8122024,2024,Both,2,Hyp,6,O,63,2024_Both02_Hyp06_O63,423.6,1002.8,,,579.2,O63,Hyp6,1,267.6,21.2,,,,,,,,,,,,,,,,,,,,,,,,
1034,8122024,2024,Both,2,Warm,6,O,63,2024_Both02_Warm06_O63,492.6,1233.8,,,741.2,O63,Warm6,6,312.2,24,,,,,,,,,,,,,,,,,,,,,,,,
1149,8122024,2024,Both,2,Both,6,O,64,2024_Both02_Both06_O64,66.2,222,,,155.8,O64,Both6,23,125.1,14.8,,,,,,,,,,,,,,,,,,,,,,,,
1008,8122024,2024,Both,2,Cont,6,O,64,2024_Both02_Cont06_O64,133.7,326.9,,,193.2,O64,Cont6,23,132.5,14.3,,,,,,,,,,,,,,,,,,,,,,,,
1092,8122024,2024,Both,2,Hyp,6,O,64,2024_Both02_Hyp06_O64,159.5,411.3,,,251.8,O64,Hyp6,9,154.5,15.8,,,,,,,,,,,,,,,,,,,,,,,,
1043,8122024,2024,Both,2,Warm,6,O,64,2024_Both02_Warm06_O64,353.1,893.8,,,540.7,O64,Warm6,11,298.1,21.9,,,,,,,,,,,,,,,,,,,,,,,,
1115,8122024,2024,Both,3,Both,6,O,65,2024_Both03_Both06_O65,194.6,550.2,,,355.6,O65,Both6,8,159.8,19.6,,,,,,,,,,,,,,,,,,,,,,,,
973,8122024,2024,Both,3,Cont,6,O,65,2024_Both03_Cont06_O65,344.4,856.2,,,511.8,O65,Cont6,5,292.2,20.9,,,,,,,,,,,,,,,,,,,,,,,,
1091,8122024,2024,Both,3,Hyp,6,O,65,2024_Both03_Hyp06_O65,420.8,940.9,,,520.1,O65,Hyp6,11,285.4,21.4,,,,,,,,,,,,,,,,,,,,,,,,
1046,8122024,2024,Both,3,Warm,6,O,65,2024_Both03_Warm06_O65,632.7,1635.4,,,1002.7,O65,Warm6,9,369.8,27.3,,,,,,,,,,,,,,,,,,,,,,,,
1137,8122024,2024,Both,3,Both,6,O,66,2024_Both03_Both06_O66,413.7,998.4,,,584.7,O66,Both6,9,272.7,21.5,,,,,,,,,,,,,,,,,,,,,,,,
966,8122024,2024,Both,3,Cont,6,O,66,2024_Both03_Cont06_O66,278.5,662.5,,,384,O66,Cont6,6,224.5,18.8,,,,,,,,,,,,,,,,,,,,,,,,
1075,8122024,2024,Both,3,Hyp,6,O,66,2024_Both03_Hyp06_O66,214.2,556.5,,,342.3,O66,Hyp6,12,220.7,18.8,,,,,,,,,,,,,,,,,,,,,,,,
1028,8122024,2024,Both,3,Warm,6,O,66,2024_Both03_Warm06_O66,398.3,921.3,,,523,O66,Warm6,12,284.1,22.9,,,,,,,,,,,,,,,,,,,,,,,,
1112,8122024,2024,Both,4,Both,6,O,67,2024_Both04_Both06_O67,185.4,475.6,,,290.2,O67,Both6,8,204.1,19.1,,,,,,,,,,,,,,,,,,,,,,,,
982,8122024,2024,Both,4,Cont,6,O,67,2024_Both04_Cont06_O67,349.9,764.4,,,414.5,O67,Cont6,13,229.8,19.3,,,,,,,,,,,,,,,,,,,,,,,,
1073,8122024,2024,Both,4,Hyp,6,O,67,2024_Both04_Hyp06_O67,190.4,483.4,,,293,O67,Hyp6,3,181.2,16.6,,,,,,,,,,,,,,,,,,,,,,,,
1015,8122024,2024,Both,4,Warm,6,O,67,2024_Both04_Warm06_O67,598.1,1296.6,,,698.5,O67,Warm6,7,338.6,24,,,,,,,,,,,,,,,,,,,,,,,,
1123,8122024,2024,Both,4,Both,6,O,68,2024_Both04_Both06_O68,122.8,385.6,,,262.8,O68,Both6,15,215,20.1,,,,,,,,,,,,,,,,,,,,,,,,
987,8122024,2024,Both,4,Cont,6,O,68,2024_Both04_Cont06_O68,233.1,591.7,,,358.6,O68,Cont6,6,216.4,18.5,,,,,,,,,,,,,,,,,,,,,,,,
1088,8122024,2024,Both,4,Hyp,6,O,68,2024_Both04_Hyp06_O68,746.1,1818.4,,,1072.3,O68,Hyp6,5,412.1,25.9,,,,,,,,,,,,,,,,,,,,,,,,
1025,8122024,2024,Both,4,Warm,6,O,68,2024_Both04_Warm06_O68,599.8,1365.3,,,765.5,O68,Warm6,9,311.2,22.9,,,,,,,,,,,,,,,,,,,,,,,,
1105,8122024,2024,Both,5,Both,6,O,69,2024_Both05_Both06_O69,433.4,1057.5,,,624.1,O69,Both6,1,337.3,24.9,,,,,,,,,,,,,,,,,,,,,,,,
986,8122024,2024,Both,5,Cont,6,O,69,2024_Both05_Cont06_O69,494,1240.3,,,746.3,O69,Cont6,2,351.9,25.1,,,,,,,,,,,,,,,,,,,,,,,,
1101,8122024,2024,Both,5,Hyp,6,O,69,2024_Both05_Hyp06_O69,152.5,391.7,,,239.2,O69,Hyp6,19,118.2,14.8,,,,,,,,,,,,,,,,,,,,,,,,
1010,8122024,2024,Both,5,Warm,6,O,69,2024_Both05_Warm06_O69,584,1610.1,,,1026.1,O69,Warm6,2,401.7,27,,,,,,,,,,,,,,,,,,,,,,,,
171,8122024,2024,Both,4,Both,1,O,7,2024_Both04_Both01_O7,244.4,559.6,,,315.2,O7,Both1,2,214.5,19.1,,,,,,,,,,,,,,,,,,,,,,,,
13,8122024,2024,Both,4,Cont,1,O,7,2024_Both04_Cont01_O7,261.3,678.7,,,417.4,O7,Cont1,11,289.6,21.8,,,,,,,,,,,,,,,,,,,,,,,,
51,8122024,2024,Both,4,Hyp,1,O,7,2024_Both04_Hyp01_O7,599.1,1325,,,725.9,O7,Hyp1,3,385.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,
139,8122024,2024,Both,4,Warm,1,O,7,2024_Both04_Warm01_O7,238,594.1,,,356.1,O7,Warm1,23,220.4,18.9,,,,,,,,,,,,,,,,,,,,,,,,
1113,8122024,2024,Both,5,Both,6,O,70,2024_Both05_Both06_O70,86.5,220.5,,,134,O70,Both6,7,170.5,17.7,,,,,,,,,,,,,,,,,,,,,,,,
988,8122024,2024,Both,5,Cont,6,O,70,2024_Both05_Cont06_O70,209.6,568.8,,,359.2,O70,Cont6,4,196.6,18.2,,,,,,,,,,,,,,,,,,,,,,,,
1103,8122024,2024,Both,5,Hyp,6,O,70,2024_Both05_Hyp06_O70,101.1,255.5,,,154.4,O70,Hyp6,22,109.1,13.6,,,,,,,,,,,,,,,,,,,,,,,,
1023,8122024,2024,Both,5,Warm,6,O,70,2024_Both05_Warm06_O70,437.9,1067.6,,,629.7,O70,Warm6,7,348.5,23.9,,,,,,,,,,,,,,,,,,,,,,,,
1147,8122024,2024,Both,6,Both,6,O,71,2024_Both06_Both06_O71,184,462.6,,,278.6,O71,Both6,20,172.4,17.9,,,,,,,,,,,,,,,,,,,,,,,,
962,8122024,2024,Both,6,Cont,6,O,71,2024_Both06_Cont06_O71,197.3,438.4,,,241.1,O71,Cont6,2,154.1,17.3,,,,,,,,,,,,,,,,,,,,,,,,
1077,8122024,2024,Both,6,Hyp,6,O,71,2024_Both06_Hyp06_O71,329.5,804,,,474.5,O71,Hyp6,10,278.1,20.4,,,,,,,,,,,,,,,,,,,,,,,,
1041,8122024,2024,Both,6,Warm,6,O,71,2024_Both06_Warm06_O71,280.6,632.7,,,352.1,O71,Warm6,14,215.6,20.7,,,,,,,,,,,,,,,,,,,,,,,,
1130,8122024,2024,Both,6,Both,6,O,72,2024_Both06_Both06_O72,727.2,1953.6,,,1226.4,O72,Both6,2,536.5,30.4,,,,,,,,,,,,,,,,,,,,,,,,
970,8122024,2024,Both,6,Cont,6,O,72,2024_Both06_Cont06_O72,593.3,1365.3,,,772,O72,Cont6,4,373.3,25,,,,,,,,,,,,,,,,,,,,,,,,
1058,8122024,2024,Both,6,Hyp,6,O,72,2024_Both06_Hyp06_O72,185.8,413.1,,,227.3,O72,Hyp6,2,171.4,17.6,,,,,,,,,,,,,,,,,,,,,,,,
1019,8122024,2024,Both,6,Warm,6,O,72,2024_Both06_Warm06_O72,582,1311.9,,,729.9,O72,Warm6,4,360.8,24.5,,,,,,,,,,,,,,,,,,,,,,,,
166,8122024,2024,Both,4,Both,1,O,8,2024_Both04_Both01_O8,194.8,488.6,,,293.8,O8,Both1,13,198,18.3,,,,,,,,,,,,,,,,,,,,,,,,
3,8122024,2024,Both,4,Cont,1,O,8,2024_Both04_Cont01_O8,390.7,927.4,,,536.7,O8,Cont1,1,300.6,22.6,,,,,,,,,,,,,,,,,,,,,,,,
65,8122024,2024,Both,4,Hyp,1,O,8,2024_Both04_Hyp01_O8,449.4,1205.5,,,756.1,O8,Hyp1,13,365,28.3,,,,,,,,,,,,,,,,,,,,,,,,
117,8122024,2024,Both,4,Warm,1,O,8,2024_Both04_Warm01_O8,256.4,583.4,,,327,O8,Warm1,16,169.6,18.5,,,,,,,,,,,,,,,,,,,,,,,,
182,8122024,2024,Both,5,Both,1,O,9,2024_Both05_Both01_O9,509.6,1297.7,,,788.1,O9,Both1,13,345,24.7,,,,,,,,,,,,,,,,,,,,,,,,
6,8122024,2024,Both,5,Cont,1,O,9,2024_Both05_Cont01_O9,687.2,1556.2,,,869,O9,Cont1,5,399.8,25.9,,,,,,,,,,,,,,,,,,,,,,,,
95,8122024,2024,Both,5,Hyp,1,O,9,2024_Both05_Hyp01_O9,214.8,522.8,,,308,O9,Hyp1,20,208.9,18.5,,,,,,,,,,,,,,,,,,,,,,,,
143,8122024,2024,Both,5,Warm,1,O,9,2024_Both05_Warm01_O9,369.4,915.8,,,546.4,O9,Warm1,21,334,25,,,,,,,,,,,,,,,,,,,,,,,,
168,8122024,2024,Cont,1,Both,1,W,1,2024_Cont01_Both01_W1,204.8,468.3,,,263.5,W1,Both1,16,138.3,15.8,,,,,,,,,,,,,,,,,,,,,,,,
1,8122024,2024,Cont,1,Cont,1,W,1,2024_Cont01_Cont01_W1,348.8,831.2,,,482.4,W1,Cont1,3,323.7,23.4,,,,,,,,,,,,,,,,,,,,,,,,
59,8122024,2024,Cont,1,Hyp,1,W,1,2024_Cont01_Hyp01_W1,712.7,1597,,,884.3,W1,Hyp1,2,395.9,30.1,,,,,,,,,,,,,,,,,,,,,,,,
110,8122024,2024,Cont,1,Warm,1,W,1,2024_Cont01_Warm01_W1,424.8,942.9,,,518.1,W1,Warm1,3,235.1,21,,,,,,,,,,,,,,,,,,,,,,,,
188,8122024,2024,Cont,5,Both,1,W,10,2024_Cont05_Both01_W10,224.8,564.8,,,340,W10,Both1,21,209,18.3,,,,,,,,,,,,,,,,,,,,,,,,
12,8122024,2024,Cont,5,Cont,1,W,10,2024_Cont05_Cont01_W10,251,597.1,,,346.1,W10,Cont1,9,204.6,19.1,,,,,,,,,,,,,,,,,,,,,,,,
74,8122024,2024,Cont,5,Hyp,1,W,10,2024_Cont05_Hyp01_W10,232.7,643.2,,,410.5,W10,Hyp1,8,259.7,19.6,,,,,,,,,,,,,,,,,,,,,,,,
106,8122024,2024,Cont,5,Warm,1,W,10,2024_Cont05_Warm01_W10,805.3,1883.5,,,1078.2,W10,Warm1,2,431.7,25.4,,,,,,,,,,,,,,,,,,,,,,,,
185,8122024,2024,Cont,6,Both,1,W,11,2024_Cont06_Both01_W11,291,817,,,526,W11,Both1,17,292.2,21.4,,,,,,,,,,,,,,,,,,,,,,,,
48,8122024,2024,Cont,6,Cont,1,W,11,2024_Cont06_Cont01_W11,789.1,1638.5,,,849.4,W11,Cont1,24,401.6,24.1,,,,,,,,,,,,,,,,,,,,,,,,
89,8122024,2024,Cont,6,Hyp,1,W,11,2024_Cont06_Hyp01_W11,600.4,1399.5,,,799.1,W11,Hyp1,18,389.4,25,,,,,,,,,,,,,,,,,,,,,,,,
122,8122024,2024,Cont,6,Warm,1,W,11,2024_Cont06_Warm01_W11,1472.5,3407.9,,,1935.4,W11,Warm1,1,683.8,33.8,,,,,,,,,,,,,,,,,,,,,,,,
164,8122024,2024,Cont,6,Both,1,W,12,2024_Cont06_Both01_W12,533.2,1315.7,,,782.5,W12,Both1,12,424.1,25.6,,,,,,,,,,,,,,,,,,,,,,,,
44,8122024,2024,Cont,6,Cont,1,W,12,2024_Cont06_Cont01_W12,291.5,817.9,,"Was attached to B9, shell tip broke off when separated may not be accurate",526.4,W12,Cont1,23,312.8,23.4,,,,,,,,,,,,,,,,,,,,,,,,
80,8122024,2024,Cont,6,Hyp,1,W,12,2024_Cont06_Hyp01_W12,425.4,1101.2,,,675.8,W12,Hyp1,2,321,25.6,,,,,,,,,,,,,,,,,,,,,,,,
